,0,1
843,147@5265,"1738,1023,1928,1888"
844,28@3474,"1155,186,1874,445,755"
845,127@4593,"1093,289,728"
846,140@562,"152,1787,622,496,2048,1773,2079"
847,32@3594,"1213,1023"
848,41@21,"294,62,1023"
849,70@1891,"1530,1213"
850,71@4320,"679,1030,88"
851,149@1025,"694,186,1315,810,731,1423"
852,92@3814,792
853,31@3173,"1873,980,406,1172,479,142"
854,87@4921,130
855,143@1542,"683,230"
856,78@614,"509,1023,1301,444,428"
857,114@2916,1479
858,64@4490,"1093,1874,1213"
859,86@4282,"1536,1016,1172"
860,136@3759,"143,643,731,143"
861,100@4480,731
862,31@1999,537
863,71@1844,"361,428"
864,76@2576,"845,1802,421,26,61,1928,1979"
865,121@3236,"1714,1096,1279,1023,191"
866,1@1447,"1479,1423"
867,31@4033,"1318,31"
868,28@862,"1674,941,142,1047,1155,186,1210,102,61,246"
869,150@1337,"1946,743,736"
870,4@3722,"1372,965,581,142,1991,559,256,1928,1213,941"
871,116@1669,"268,792,565,690,1581,428,1780,293"
872,96@1784,1213
873,57@3075,"1900,246"
874,20@1058,"565,385,731"
875,113@2183,1307
876,149@4878,"152,445"
877,56@131,"1497,1869,1719,993,1155,1991,640,445,1213,422"
878,32@1087,"1215,293,1798"
879,35@595,"268,1632,186,1213"
880,10@1169,"2024,1567,1651,1213,226,1172,731"
881,83@1443,"142,736"
882,18@1232,"941,289,2071,731,270"
883,92@2760,777
884,14@1866,"1874,428"
885,70@4819,152
886,95@3825,"1164,1273,2058,662,491"
887,14@899,"757,101,353,596,1188,268,993"
888,20@3471,1874
889,92@51,"212,1023,1479,1023"
890,39@1252,1134
891,50@4321,"694,980,149,1104,1134"
892,137@722,"1738,1023"
893,79@936,"941,2073"
894,92@1550,795
895,13@4402,294
896,42@270,1913
897,40@2163,"268,1744,1423,324"
898,89@1675,"1674,1279,556,2036,102,1928"
899,109@3877,"1189,268,2001,565,501,1567,1315,11,405"
900,56@3647,"289,2079,1475,289"
901,79@3634,"1567,385"
902,133@3664,1044
903,121@665,"2071,526,1946,605"
904,83@3796,"891,385"
905,42@4662,"1873,1397,1189,268,1873,529,1155,1632,1874,1423,1002,1213,1928"
906,117@3666,"152,1155,1441,1059,1397,256,1572"
907,16@2350,"77,460,896"
908,1@2603,"694,694"
909,112@506,"2002,2079,479"
910,132@3035,"362,891,1096,255"
911,118@2810,"1023,2036,289"
912,16@4483,"1172,1479,142,1651,1315,935,1213"
913,113@1912,"268,597,793"
914,141@844,"795,1499"
915,50@3789,"15,1224,268,581,689,2073,1404"
916,80@3820,"1719,565"
917,10@3010,"1787,15,1224,309,1023,1126,1599,1787,142,736,2071,119,1560,1423"
918,151@2174,"1441,2071"
919,42@3997,"689,1479"
920,134@952,1690
921,140@4856,"1023,1874,1213,255,1023,1844,596,1423,1213,845,1213"
922,113@2099,1714
923,149@2586,"2071,1213"
924,27@3917,1869
925,17@3812,1732
926,132@4526,1210
927,127@4240,"137,246"
928,20@2686,1423
929,86@4631,"959,1044,1030"
930,16@1131,"1719,77,113"
931,50@5128,"1674,31,581,1543,1796,1096,835,186,596,1467,1928,479"
932,108@1428,"1869,186,1479,1498,1213,1093,1096"
933,83@2066,"545,1635"
934,98@3148,"674,1213"
935,151@3303,"268,1902,547"
936,98@5140,"777,166,2008"
937,86@4018,"1096,1567,246,1873,1567,1023,406,1567"
938,105@2016,"689,1931,2071,1023,2003,1273,479,1928,731"
939,146@127,"1078,163,1213"
940,30@4052,"689,694,186,476,1213,1946"
941,54@5143,"62,1475"
942,114@4093,"324,1243"
943,8@4814,757
944,99@1472,"83,142,1692,1397"
945,114@2790,"721,980,1479,1213,186,731,1725"
946,80@1017,"2100,1708,1479,777,1278"
947,141@3758,"795,777"
948,119@714,"1278,2087"
949,63@3749,"1213,1078"
950,96@3198,"1869,293,792,643,137,969,643,2082"
951,88@3765,"2002,1273"
952,93@3930,"1267,294,1479,656"
953,91@5039,1441
954,81@1903,"1479,62"
955,31@2194,1273
956,116@149,"2002,509,1487,1023"
957,69@1982,"1101,1739,1213"
958,16@1174,1213
959,103@2940,"156,268,491,1265,604"
960,131@4249,"1978,88,1978,1044"
961,28@1549,"186,1479,969,1213"
962,140@1739,"1331,1818"
963,43@1489,"293,1977,1423,941,622"
964,141@3374,"268,1744,1271,460"
965,0@2779,186
966,151@2667,959
967,62@2486,"268,581,77,1632,186,1679,565,992,565"
968,150@3956,1479
969,38@3145,"21,1979"
970,109@2399,"186,1732,728"
971,79@1608,1874
972,56@4361,1884
973,24@4863,"79,689,1874"
974,112@1236,217
975,130@3613,1874
976,106@83,"1418,1172,1315"
977,88@2497,757
978,151@3380,795
979,75@9,822
980,3@2778,"1870,596,2058,1423"
981,42@3122,"1567,1213"
982,83@2470,"592,592"
983,39@810,"268,1744,565,1744"
984,22@1568,289
985,2@3920,"2043,1096,1731,246,61,1213,186"
986,147@1516,"777,565,687,1491,496,516,992,835,1977,565"
987,151@1706,"1081,1780"
988,96@18,"293,1213,186"
989,97@50,1273
990,39@1137,629
991,11@3884,"328,1900"
992,151@2535,"592,689,1155,761,246,941"
993,130@3717,"186,445,1213,186"
994,64@2071,531
995,63@44,1947
996,90@2386,"1546,314,586"
997,26@2157,539
998,147@4713,"777,1479"
999,79@4021,"1938,1780"
1000,48@2251,"1971,186"
1001,145@3777,"694,731"
1002,42@3929,"1566,15,137,246,969"
1003,64@526,"1584,1848,1567,246,731,605"
1004,92@3103,"491,1273,1946,182"
1005,31@4264,"496,705"
1006,58@2359,"294,607,62"
1007,101@4660,926
1008,16@4117,"1189,1210,596"
1009,104@4487,"1869,293,268,694,736,565,1210,1104,731"
1010,30@39,"689,581,993,556,618,1155,1567"
1011,101@1690,"329,1565"
1012,76@2103,"268,581,635,1743"
1013,151@4804,"163,88"
1014,3@1176,"1874,1479"
1015,42@570,1835
1016,123@2572,"1874,1423,801"
1017,114@2974,"1210,736"
1018,64@1067,"2071,1023,1479,1986"
1019,22@2986,"268,929,597,835,1452,1397,643,596,1213,186,445,324,1213"
1020,14@5080,549
1021,104@5007,479
1022,30@1125,"1215,1078,736"
1023,43@3149,"293,186,273,896,969,865"
1024,42@463,"137,249,1956,941"
1025,42@808,"142,643,1479,476"
1026,149@3290,590
1027,80@1911,795
1028,75@697,"142,1548,2048"
1029,88@4894,186
1030,147@1790,"102,761,1849,731"
1031,102@401,"1391,694,508,2062,2073"
1032,39@416,"1869,901"
1033,146@305,"1078,1873,738,1963"
1034,14@3008,"186,1273,1093,1588"
1035,8@209,"186,1213"
1036,64@1264,"186,1213,731,255"
1037,48@1744,"1372,268,1213"
1038,50@4227,"1479,1855"
1039,109@5170,694
1040,50@4819,"1869,110,1368,1290,596"
1041,142@5133,592
1042,149@987,"795,641"
1043,44@894,"1553,1874"
1044,114@4609,694
1045,99@2805,1913
1046,61@1236,"186,294,1690"
1047,56@1449,"792,777,1273,792,1565,1874,1273,28"
1048,91@209,"1674,1372,31,905,992,731"
1049,92@1905,"2013,683,1887,768,1023,1213,738,596,1034"
1050,101@4119,"694,246,1213,1514,129"
1051,109@810,"635,565,618,491,839"
1052,144@1599,"777,137,581"
1053,56@1745,289
1054,85@1897,757
1055,57@138,1874
1056,109@4802,"195,565"
1057,45@3080,"1953,329,284,1953"
1058,137@3573,"268,2079,946"
1059,56@3453,"706,1584,137,1213"
1060,150@3957,1948
1061,150@1623,"565,1479,1956,969"
1062,39@2651,"1479,1979,969,91"
1063,88@2102,1946
1064,100@2908,"1023,557"
1065,86@3913,"1487,1639,1479"
1066,96@624,1874
1067,105@4539,1189
1068,118@686,"186,140"
1069,83@3483,175
1070,87@2370,"166,2008"
1071,1@2113,"842,936,258,565,1243,545"
1072,92@399,1220
1073,4@111,"77,835,607,1874,1213,793,186,180,1213"
1074,90@823,"646,171"
1075,119@4757,"564,186,521,157"
1076,93@631,"2055,90,2048,268"
1077,53@3046,"2043,1714,186,1874,647,731,1418"
1078,41@3920,1869
1079,59@4421,"1047,2016"
1080,117@228,270
1081,149@1355,"1870,1273"
1082,22@143,428
1083,25@3156,"1273,1027"
1084,131@4512,"565,1947,186,445"
1085,146@2097,"757,1874"
1086,86@4343,694
1087,143@2352,"2055,163,1546,1433,1273,1213"
1088,39@4374,"810,284"
1089,147@2812,"1093,646,1093,1200,1093,705,738,526"
1090,118@4757,"146,186,1479"
1091,149@4970,61
1092,35@3257,"1889,731,1475"
1093,1@3759,"835,565,1567,102,622"
1094,88@1694,"941,142,1739,694,1023,1963,2073,1023,1963"
1095,48@2807,"1078,186,1023,501,1567,2036,1213"
1096,109@330,"1874,1874"
1097,28@3529,"1397,101,941,270,1096,980,810,2001,941,47,1714,980,1023,1172,596,1005,102,84,428,142,697,992,1692,1650,845,1650,736,186,33,1213,1887,15,1567,1210,731,1078,736,1397,1874,955,246"
1098,76@4867,"293,1517,1850"
1099,145@5088,835
1100,85@4063,1213
1101,35@328,"1674,581,596,1213,718,186,565,992,186"
1102,149@3342,689
1103,51@305,"1023,1963"
1104,46@3215,1956
1105,105@4617,"163,1977,1308,342,273,992,324,971,1054"
1106,10@4022,"941,1093,738,186,1290,2073,476,1126,428"
1107,131@5088,"835,992,186"
1108,106@3522,"526,249"
1109,58@2874,"1155,640,768,1131,1826,1278,606,596"
1110,42@4290,"62,2037"
1111,77@5045,"1273,62"
1112,71@5233,"268,2062"
1113,149@2323,"1487,2043,1487"
1114,35@1000,1404
1115,113@1284,"186,941"
1116,99@1227,"2016,1913"
1117,101@3847,1514
1118,88@1567,"586,586"
1119,147@228,"1521,1091,1931"
1120,150@3189,"1308,596,1956,992"
1121,151@4083,1423
1122,39@2498,"725,26,1423"
1123,62@3342,"592,1023,565,1956,1475,1068"
1124,30@3225,"1078,142,1099,980,70"
1125,92@975,"941,1210"
1126,86@1852,730
1127,108@3080,"1953,187,694,1714,1732,1104,2055,376,694,1418,987,557"
1128,146@5164,"980,1475,69,966,176"
1129,10@1070,"689,1009,605"
1130,126@3359,643
1131,93@4415,277
1132,57@3879,"2016,186,586,2016"
1133,93@1144,"1155,565"
1134,116@943,"1093,1441,792,1093"
1135,147@5152,"1869,941,736,1670"
1136,83@5231,1914
1137,76@4746,"757,130,342,1956,1648,600,1956"
1138,75@1663,1873
1139,44@3075,1874
1140,74@1373,"941,186,1213,1873"
1141,48@4823,"592,1093"
1142,2@1170,"1189,1397,992,1213"
1143,104@496,"157,965,268,1873,694,1902,274,1487,186,1567,1423,731,1243,2024,1153,2089"
1144,66@3606,1651
1145,120@3734,"15,142,186"
1146,128@2227,"428,1972"
1147,91@2422,"1873,186,1479,1172"
1148,61@3051,1874
1149,89@3108,"77,186"
1150,50@5182,"2021,605"
1151,92@4157,"1372,83,268,1801,845,628,600"
1152,86@1042,"694,1104"
1153,92@1165,777
1154,149@4214,1213
1155,48@4518,"726,230"
1156,122@1937,"293,1479,1874,11,1948,496,547"
1157,18@1089,"268,342"
1158,50@4294,"1787,1632,186,1023,2036,1302,246,1104,1632,2061"
1159,3@524,"1657,140"
1160,83@3645,"77,565"
1161,82@3737,795
1162,56@133,"792,643,1479,1500,2005"
1163,142@4022,"581,526"
1164,62@3924,"1546,643,1278,197"
1165,22@5030,"1674,929,1059,607,1213,351,545"
1166,31@4835,"757,694,1714,1213"
1167,35@548,"1479,1213"
1168,79@4505,"689,736,102"
1169,57@2813,"1213,694"
1170,146@4660,"163,186"
1171,144@1188,"694,186,777"
1172,78@753,"1372,268,142,1743,835,777"
1173,106@3620,"941,965,1096,643,1514,2089"
1174,114@4597,"1224,1213"
1175,1@1907,"689,835"
1176,100@5145,"2024,759,596,1423,445,1213,1104,246"
1177,145@5165,"941,835,186,142"
1178,4@4796,"564,77,1213,1833,268,1210,167,596,1714,1867"
1179,103@1525,"1744,1213"
1180,30@1424,"941,1983"
1181,129@2509,835
1182,101@1877,"705,1249,249,1928"
1183,76@4530,"564,268,581,1315,992,1928,731,1038"
1184,22@4306,"268,694,1963,246,1213,694"
1185,111@5132,"2034,77,186,931,492"
1186,13@4704,1135
1187,2@4533,777
1188,18@2039,476
1189,42@1174,"689,268,581,509,1948"
1190,39@412,"1953,293,1873,694,1991,329,232,2036,348,694"
1191,15@2890,1632
1192,88@4505,1423
1193,3@2200,"694,777,2036,1104,694"
1194,100@268,592
1195,51@3089,1369
1196,31@846,"1172,1273,1213"
1197,92@1521,"581,2036"
1198,1@1575,"1155,676"
1199,101@2116,"1887,246,1213"
1200,139@5033,1189
1201,83@130,"694,184,246,385"
1202,79@180,835
1203,103@3080,"1479,694"
1204,32@1532,643
1205,144@5020,1947
1206,17@899,"61,1349"
1207,107@1460,1479
1208,56@28,"1931,738,2036,333,1027,705,1918"
1209,98@1965,"1145,268,635,1155,1744,1846,1350,344,1213"
1210,10@5069,"268,1155,1881,545,1243,268,1155,565,1780,596,1956"
1211,89@2702,"1315,1423"
1212,35@343,"1224,1567,992,1213,1163,293,1315"
1213,81@3018,"694,1487"
1214,108@374,"752,1657,1867"
1215,61@4918,186
1216,28@4612,"1503,1986"
1217,137@2194,"1273,1423"
1218,42@2539,"941,268,1918,191,1874"
1219,25@2588,"694,1632,186"
1220,92@3487,"1189,1155,42,1134"
1221,101@350,"643,514"
1222,62@4670,"792,1543,137,969"
1223,149@685,"142,736,1213,476,1213"
1224,103@2124,1931
1225,96@2733,"1458,969"
1226,67@3102,"1155,845,176,1732,545"
1227,107@4611,1958
1228,39@4296,"1078,1479,2036,596,385"
1229,10@1975,"268,810,592,428"
1230,3@253,"303,790,1096,100"
1231,123@5230,"1279,1023,1213"
1232,71@3526,1172
1233,142@1892,"1133,855,182"
1234,84@3152,"1712,1473,1473"
1235,149@2844,"777,795"
1236,43@71,"2060,694,694,428,1210"
1237,145@1185,"777,728,727,731"
1238,31@3942,"152,1536,115,1669,926,731"
1239,22@2125,"1155,2079,643,428"
1240,31@389,"1096,565,61"
1241,95@850,"1788,777"
1242,92@1692,"941,214,1009"
1243,144@2822,1273
1244,42@735,"1155,845,565,604,1479,1369,645,565"
1245,88@3928,"941,295,1189,1418,736,1397"
1246,2@2061,1874
1247,13@4789,"2079,1567,1874,1567"
1248,54@1653,"2043,2062,2062"
1249,92@3374,596
1250,16@5014,"1023,1963"
1251,89@863,"1372,268,929,705,1319,1423,1928,969"
1252,22@1843,"1397,1567,1866,661"
1253,149@1771,"1297,186,428,1732"
1254,143@3534,"1479,1874"
1255,42@958,2016
1256,10@5249,"47,759,1423,1529,1632"
1257,42@5178,1874
1258,10@1097,"428,1092"
1259,10@1907,"941,268,1096,1155,1889,738,1567,556"
1260,42@989,"845,428,350,102,445,336,726,246,186"
1261,147@2076,"268,460,606"
1262,118@4908,"1931,1874,1091"
1263,67@1354,"1674,152,1372,268,491,835,186,1479,1956,1213,565"
1264,29@5160,"1829,91,1979"
1265,10@2184,"592,1719,268,581,640,1744,1031"
1266,115@1392,"2016,2016"
1267,102@2076,565
1268,10@1756,"485,1096,2036,176,1213"
1269,13@1867,"1025,61"
1270,94@2511,"294,500"
1271,104@5068,"491,1692,1397,1172,1780,596,246,694"
1272,2@3147,689
1273,136@1334,2016
1274,11@39,1096
1275,7@1185,"152,1940,777,61"
1276,114@3133,"1093,186,137,1213,293"
1277,108@471,"1093,1479,1423"
1278,76@4563,"2024,268,142,256,1052,1423,1344,1213,821,547,731"
1279,8@21,547
1280,105@3313,"777,28"
1281,125@3236,"941,1096,1309"
1282,58@1653,"738,955,385"
1283,115@2570,849
1284,31@2215,"694,1104"
1285,58@4755,1694
1286,145@4266,"1189,959"
1287,56@559,"1869,268,1692,1425,1479,1213"
1288,142@5124,"268,491,597,1133,392,1283,256,992,1635"
1289,56@1991,"1155,1213,210,1213"
1290,96@4339,738
1291,4@818,"163,969,1956,268,635,1744,545,1612,1423,1213"
1292,65@2432,"1869,1543,274,186,777,810"
1293,10@5265,"941,142,2001,61,941"
1294,114@2402,"1700,581,1874,1952,1213"
1295,52@4542,"83,1441,1956,1213,77,1213"
1296,108@994,"341,1887,186,970,480,186,246,1928"
1297,87@2074,"268,88"
1298,113@4914,"1878,496"
1299,1@4768,"268,755,643,604"
1300,56@1397,"1080,1273"
1301,10@957,"792,1213"
1302,149@4627,"186,1946"
1303,42@5056,"289,1213"
1304,47@2512,731
1305,99@2343,"31,777,1640,646,1732,1213,605"
1306,17@3986,"694,694"
1307,147@812,"589,755,1956"
1308,88@4913,662
1309,118@4772,"1078,293,1210,1213,731"
1310,42@5252,"1273,1521"
1311,136@710,"526,249,311"
1312,72@1123,"792,61,1213"
1313,38@5235,1188
1314,86@892,"736,966,1423"
1315,2@1139,"1479,1874"
1316,126@2693,"676,1397,596"
1317,142@1848,"777,1023,62,1574,1078"
1318,144@1429,"1310,21,565,498,115,457,1213,149"
1319,146@2700,2079
1320,75@3153,795
1321,92@1450,62
1322,84@3713,1874
1323,118@4488,"186,1479,1213"
1324,100@3009,"1372,293,1234"
1325,101@1083,"47,605,1643"
1326,109@3626,"1093,186,1866,1215"
1327,88@3778,"694,1418,736,476,1548"
1328,54@1895,"1413,1521"
1329,20@1585,1639
1330,35@2264,"1263,689,445"
1331,114@5044,"969,186"
1332,19@4701,694
1333,49@1968,"137,1530"
1334,69@5110,"1869,971,565"
1335,43@4547,"1441,816,1058,941,1518"
1336,56@442,"1189,1692,1096,1155,607,1679,596,1213,42,324,83,835,1096,943"
1337,96@674,"1870,1423"
1338,98@3777,"1963,731"
1339,56@189,"268,1441,515,839,1976,596,1375,42"
1340,109@32,88
1341,80@245,"186,249,605"
1342,76@513,"186,1425,256,1213,731,989"
1343,12@3010,"69,2071"
1344,56@2041,"1093,1874"
1345,151@3717,"1869,268,1155,1869"
1346,105@636,"853,1273"
1347,32@1643,"1580,1536,1928"
1348,126@560,186
1349,43@4470,"1963,955,646,731"
1350,48@606,"928,1889,186,264,221,1567,1423,1213,731"
1351,125@2999,"676,975,539,1956,460"
1352,35@4191,1479
1353,140@3641,"810,1104"
1354,101@4493,"289,605"
1355,22@4027,"142,929,1397,556,246,1956,1213,941,152,293,268,643,998,1092,11,1243,1189,143,600"
1356,17@390,"1372,1189,268,293,845,914,19,1213,268"
1357,113@4021,"31,581,1873,268,142,491,1155,1582,19,731"
1358,10@907,"1536,303,293,70,1023,1536,1213,115,905,255"
1359,13@2040,393
1360,104@2726,592
1361,138@1496,"736,1650"
1362,149@406,"152,1514"
1363,141@2160,"256,428,186,2093,1213"
1364,149@4722,1479
1365,142@4845,"1869,83,77,777,6"
1366,42@2458,"1078,646"
1367,56@1732,"1738,2071"
1368,93@2651,1423
1369,56@3532,"1397,1479,596,1213,705,545,1052"
1370,42@3532,"289,186"
1371,7@2645,1521
1372,1@879,"891,62"
1373,76@834,"77,423,565,1243,77,565"
1374,40@4035,1652
1375,35@4660,"1963,246,255"
1376,92@4941,"1719,77,560"
1377,133@4130,"1674,2064,1046,1650,1155,941"
1378,83@4275,"711,777,795,1979"
1379,88@4624,"62,646"
1380,140@2023,"1423,1208,1213,731,1946,428"
1381,16@2144,"1297,845"
1382,56@3638,"268,77"
1383,128@1569,"2016,777,1490"
1384,10@1754,"810,777,2088,255,605,605"
1385,122@5255,"1155,835,755,607,1479,1990,1044,1956"
1386,113@2982,1243
1387,43@3463,"643,2016"
1388,61@1257,186
1389,93@4545,"62,1380"
1390,135@2691,605
1391,126@2612,2073
1392,64@3899,"1096,1397"
1393,44@2800,"152,1479,186,191"
1394,103@1824,1213
1395,147@2109,88
1396,108@2173,"1845,586"
1397,3@5138,"2079,777,1423,1126"
1398,92@3409,1273
1399,130@1556,1979
1400,35@5148,"445,757"
1401,36@1401,"2016,2016"
1402,76@2712,"581,77,1265,835,604,516,1243,604,1979"
1403,118@4668,"1869,694,1617,596,1213,731"
1404,28@197,"1692,694,1479"
1405,147@2770,"1418,1172,1423,2048,61,1213"
1406,131@3794,"581,596,405,516,1956"
1407,70@2393,2079
1408,49@3075,"838,1979"
1409,17@1037,"675,1548,1849"
1410,37@3537,"1272,2061,2036,1479"
1411,119@590,1479
1412,122@2926,"1869,1719,635,1744,643,1030,896,1956,1189,1709"
1413,119@4193,"565,596"
1414,90@1468,1213
1415,77@1313,"1567,1606,428"
1416,98@2234,"565,1369,565"
1417,67@4799,"77,835,1308,969,1150"
1418,14@4647,969
1419,50@2605,"15,1692"
1420,7@2651,"268,596"
1421,75@3010,"1749,230"
1422,8@544,"941,705,191,406,255"
1423,102@3355,"1142,992"
1424,56@3884,"2087,607"
1425,56@1882,565
1426,99@199,"9,186,1487,931,1213,1915"
1427,144@3810,"581,845,1209,186,1189,835,1209,1400,42,941,581,1213,186"
1428,88@1695,"1093,1135,1696,1023,850"
1429,146@2163,864
1430,149@2045,"186,1948,545"
1431,139@1282,"689,835,1702,1928"
1432,66@1507,"1078,777,1213"
1433,42@3616,1874
1434,94@2033,"1213,324,1247"
1435,66@4875,"142,1136,2079,1874,1273,1423"
1436,37@4198,643
1437,114@5134,"268,743,835,261,556,1805,324"
1438,8@2813,"1750,186,491"
1439,112@1625,"1874,1423"
1440,100@4628,"2024,2030,1210,331,1213,731,829,1104"
1441,47@2342,1172
1442,149@4829,"592,1621"
1443,71@652,"144,1085"
1444,94@2561,"1639,1423,646"
1445,28@1361,705
1446,15@1239,694
1447,75@4043,1979
1448,99@1825,1479
1449,122@3435,"428,147,324,731"
1450,147@3012,1931
1451,148@2773,"596,54"
1452,142@4872,"596,1175"
1453,93@3315,"689,1963,1567,1479,1874,246,1213,731,1599"
1454,10@4364,"1652,592,1461,1874,2089"
1455,48@3202,"157,1423,186,273,1213,324"
1456,93@4221,955
1457,129@4852,446
1458,88@833,"622,1423"
1459,44@4824,"1213,428"
1460,87@1958,137
1461,50@5089,"2036,1423,592,46,596,592,663,605"
1462,147@3840,"1639,1796,1956"
1463,50@2931,"2024,1093,1172,596"
1464,100@698,"83,581,445,1213,124,15,965,186"
1465,35@1622,1971
1466,148@1004,"1873,1418,268"
1467,147@2560,"77,1651,1545,1213,835,1572"
1468,88@2299,88
1469,56@3268,1091
1470,38@1017,1978
1471,146@5177,"330,1874,992,1850"
1472,64@4584,"1787,385"
1473,147@4466,"1639,277,1423"
1474,4@4837,"835,1983,1567,581,268,142,1744,342,1979,864,1928,1340,698"
1475,92@1561,"581,1155,1423"
1476,111@4641,"1514,644,526,311"
1477,104@2684,"293,142,491,914,186,1844,1479"
1478,109@1457,"1479,88,1278"
1479,145@3630,"244,268,1155,1397,756,324"
1480,121@5190,"941,186,1928,268,581,186,1397,344,445,1213,1059,845,501"
1481,114@3336,324
1482,88@1991,"123,1323,1972,249"
1483,92@4867,"146,1155"
1484,15@938,"294,1479"
1485,109@5137,"146,268,436,1874,268,62"
1486,104@84,768
1487,139@5233,"1093,694,324"
1488,116@3682,"1418,731"
1489,87@5143,728
1490,149@4100,"936,421,992"
1491,92@4055,1342
1492,60@847,"1397,1732"
1493,6@3132,"505,1078,2079,102,246,1302"
1494,3@1994,"746,746,792"
1495,114@264,"1479,324"
1496,83@1634,"1023,1210"
1497,121@3834,460
1498,1@810,"268,581,1107,1155,1744,596,969"
1499,50@4246,"1272,649,251,596,605"
1500,91@4124,"1479,1104,845"
1501,69@869,"1372,142,768,2001,1023,1521,255,1213,293,268,891,1567,596,1928,79,142"
