,0,1
3544,4707,"[[736, 3.9242343145200196]]"
3545,1195,"[[428, 3.9242343145200196], [969, 3.9242343145200196]]"
3546,4822,"[[1719, 3.9242343145200196], [186, 3.9242343145200196], [479, 3.9242343145200196], [896, 3.9242343145200196], [1956, 3.9242343145200196]]"
3547,2434,"[[268, 3.9242343145200196], [607, 3.9242343145200196], [931, 3.9242343145200196], [992, 3.9242343145200196], [324, 3.9242343145200196], [1769, 3.9242343145200196], [62, 3.9242343145200196], [1563, 3.9242343145200196]]"
3548,2302,"[[285, 3.9242343145200196], [125, 3.9242343145200196], [1690, 3.9242343145200196], [1322, 3.9242343145200196], [871, 3.9242343145200196]]"
3549,764,"[[1870, 3.9242343145200196], [1818, 3.9242343145200196], [736, 3.9242343145200196]]"
3550,4236,"[[705, 4.523188311911529], [293, 4.523188311911529], [1409, 3.9242343145200196]]"
3551,532,"[[777, 3.9242343145200196], [1479, 3.9242343145200196], [246, 3.9242343145200196], [648, 3.9242343145200196]]"
3552,2981,"[[1869, 3.9242343145200196], [565, 4.523188311911529]]"
3553,3385,"[[1155, 3.9242343145200196], [293, 3.9242343145200196]]"
3554,2943,"[[1155, 3.9242343145200196], [223, 3.9242343145200196], [157, 3.9242343145200196], [1869, 3.9242343145200196]]"
3555,4832,"[[83, 3.9242343145200196], [835, 3.9242343145200196], [175, 3.9242343145200196], [1315, 3.9242343145200196], [596, 3.9242343145200196], [2024, 3.9242343145200196]]"
3556,2957,"[[1874, 3.9242343145200196]]"
3557,1075,"[[1639, 3.9242343145200196], [596, 3.9242343145200196]]"
3558,386,"[[1870, 3.9242343145200196], [1280, 3.9242343145200196]]"
3559,2632,"[[694, 4.523188311911529], [1869, 3.9242343145200196], [186, 3.9242343145200196], [1172, 3.9242343145200196], [730, 3.9242343145200196], [551, 3.9242343145200196], [1126, 3.9242343145200196]]"
3560,3330,"[[1273, 3.9242343145200196]]"
3561,3086,"[[689, 3.9242343145200196], [605, 3.9242343145200196], [476, 3.9242343145200196]]"
3562,2492,"[[1887, 3.9242343145200196], [1397, 3.9242343145200196], [1297, 3.9242343145200196], [62, 3.9242343145200196], [385, 3.9242343145200196], [1475, 3.9242343145200196]]"
3563,2101,"[[1581, 3.9242343145200196], [596, 3.9242343145200196]]"
3564,2075,"[[655, 3.9242343145200196]]"
3565,4901,"[[285, 3.9242343145200196]]"
3566,3902,"[[861, 3.9242343145200196], [1273, 3.9242343145200196], [1853, 3.9242343145200196]]"
3567,4997,"[[736, 3.9242343145200196], [1479, 3.9242343145200196]]"
3568,2963,"[[941, 3.9242343145200196], [694, 3.9242343145200196], [810, 3.9242343145200196], [186, 4.523188311911529], [565, 3.9242343145200196], [1354, 3.9242343145200196], [2036, 3.9242343145200196], [428, 3.9242343145200196], [2028, 3.9242343145200196], [246, 3.9242343145200196], [969, 3.9242343145200196], [1104, 3.9242343145200196]]"
3569,3906,"[[82, 3.9242343145200196]]"
3570,190,"[[1869, 3.9242343145200196], [1878, 3.9242343145200196], [604, 3.9242343145200196]]"
3571,1368,"[[1273, 4.523188311911529], [1706, 3.9242343145200196], [1213, 3.9242343145200196], [101, 3.9242343145200196], [253, 3.9242343145200196], [1874, 3.9242343145200196], [850, 3.9242343145200196], [646, 3.9242343145200196], [1423, 3.9242343145200196]]"
3572,4101,"[[179, 3.9242343145200196], [186, 3.9242343145200196], [731, 3.9242343145200196], [230, 3.9242343145200196]]"
3573,2395,"[[186, 3.9242343145200196]]"
3574,2008,"[[1650, 3.9242343145200196], [508, 3.9242343145200196], [270, 3.9242343145200196], [694, 3.9242343145200196]]"
3575,3246,"[[1355, 3.9242343145200196], [596, 3.9242343145200196], [1567, 3.9242343145200196]]"
3576,110,"[[1213, 3.9242343145200196]]"
3577,1579,"[[137, 4.810296507289733], [428, 3.9242343145200196], [186, 3.9242343145200196], [777, 3.9242343145200196], [1986, 3.9242343145200196]]"
3578,4276,"[[1172, 3.9242343145200196], [54, 3.9242343145200196]]"
3579,4468,"[[1210, 3.9242343145200196], [176, 3.9242343145200196]]"
3580,3550,"[[941, 3.9242343145200196], [1155, 3.9242343145200196], [778, 3.9242343145200196], [446, 3.9242343145200196], [1947, 3.9242343145200196], [1213, 4.810296507289733], [1372, 3.9242343145200196], [268, 3.9242343145200196], [1514, 3.9242343145200196], [1956, 3.9242343145200196], [186, 3.9242343145200196], [1928, 3.9242343145200196], [1243, 3.9242343145200196], [1441, 3.9242343145200196]]"
3581,1266,"[[1189, 4.523188311911529], [1479, 3.9242343145200196], [1874, 3.9242343145200196], [1977, 3.9242343145200196], [1213, 4.523188311911529], [941, 3.9242343145200196], [293, 3.9242343145200196], [479, 3.9242343145200196], [1873, 3.9242343145200196]]"
3582,2923,"[[775, 3.9242343145200196], [757, 3.9242343145200196], [88, 3.9242343145200196]]"
3583,2927,"[[563, 3.9242343145200196]]"
3584,76,"[[1818, 3.9242343145200196]]"
3585,2839,"[[607, 3.9242343145200196]]"
3586,4298,"[[255, 3.9242343145200196]]"
3587,4410,"[[1986, 3.9242343145200196]]"
3588,3321,"[[596, 3.9242343145200196], [752, 3.9242343145200196], [563, 3.9242343145200196], [125, 3.9242343145200196]]"
3589,4136,"[[1023, 3.9242343145200196], [186, 3.9242343145200196], [1210, 3.9242343145200196]]"
3590,5263,"[[1479, 3.9242343145200196]]"
3591,396,"[[694, 4.523188311911529], [214, 3.9242343145200196], [165, 3.9242343145200196], [2060, 3.9242343145200196]]"
3592,2428,"[[1093, 3.9242343145200196], [142, 3.9242343145200196], [1315, 3.9242343145200196], [1104, 3.9242343145200196], [1530, 3.9242343145200196]]"
3593,1976,"[[1956, 3.9242343145200196]]"
3594,500,"[[1869, 3.9242343145200196], [186, 3.9242343145200196], [1423, 3.9242343145200196]]"
3595,2210,"[[1479, 3.9242343145200196]]"
3596,873,"[[1873, 4.523188311911529], [1213, 3.9242343145200196], [1226, 3.9242343145200196]]"
3597,4029,"[[312, 3.9242343145200196], [9, 3.9242343145200196], [597, 3.9242343145200196], [569, 3.9242343145200196], [268, 3.9242343145200196]]"
3598,3698,"[[1189, 3.9242343145200196], [268, 4.523188311911529], [581, 3.9242343145200196], [77, 3.9242343145200196], [1901, 3.9242343145200196], [361, 4.523188311911529], [273, 3.9242343145200196], [1597, 3.9242343145200196]]"
3599,912,"[[694, 3.9242343145200196], [777, 3.9242343145200196], [1837, 3.9242343145200196], [731, 3.9242343145200196]]"
3600,3685,"[[274, 4.523188311911529], [509, 4.523188311911529], [152, 4.523188311911529], [1621, 3.9242343145200196], [163, 3.9242343145200196], [790, 3.9242343145200196], [1543, 3.9242343145200196], [1160, 3.9242343145200196], [1397, 3.9242343145200196], [1243, 3.9242343145200196]]"
3601,1226,"[[1475, 3.9242343145200196]]"
3602,4331,"[[752, 3.9242343145200196]]"
3603,826,"[[1874, 3.9242343145200196], [694, 3.9242343145200196]]"
3604,3505,"[[1273, 4.523188311911529]]"
3605,2451,"[[1080, 3.9242343145200196], [246, 3.9242343145200196], [1213, 3.9242343145200196], [61, 3.9242343145200196], [1869, 3.9242343145200196], [268, 3.9242343145200196], [969, 3.9242343145200196]]"
3606,699,"[[2037, 3.9242343145200196], [393, 3.9242343145200196]]"
3607,3507,"[[1674, 3.9242343145200196], [1902, 3.9242343145200196], [186, 4.523188311911529], [1479, 3.9242343145200196], [1484, 3.9242343145200196], [596, 3.9242343145200196], [1514, 3.9242343145200196], [1213, 4.523188311911529], [268, 3.9242343145200196]]"
3608,740,"[[1873, 3.9242343145200196], [1213, 3.9242343145200196]]"
3609,4816,"[[1213, 3.9242343145200196], [1104, 3.9242343145200196]]"
3610,1259,"[[1874, 3.9242343145200196], [186, 3.9242343145200196]]"
3611,4975,"[[761, 3.9242343145200196], [1213, 3.9242343145200196]]"
3612,4344,"[[1487, 3.9242343145200196], [1213, 3.9242343145200196]]"
3613,4187,"[[2043, 3.9242343145200196], [1224, 3.9242343145200196], [1418, 3.9242343145200196], [1714, 3.9242343145200196], [1354, 3.9242343145200196], [1651, 3.9242343145200196], [428, 3.9242343145200196], [1521, 3.9242343145200196], [410, 3.9242343145200196]]"
3614,2291,"[[592, 3.9242343145200196], [1639, 3.9242343145200196], [1023, 3.9242343145200196]]"
3615,930,"[[186, 3.9242343145200196], [736, 3.9242343145200196]]"
3616,3418,"[[268, 3.9242343145200196], [1874, 3.9242343145200196], [361, 3.9242343145200196], [545, 3.9242343145200196]]"
3617,5199,"[[1315, 3.9242343145200196], [643, 3.9242343145200196], [818, 3.9242343145200196], [246, 4.523188311911529], [1928, 3.9242343145200196], [428, 3.9242343145200196], [1096, 3.9242343145200196], [876, 3.9242343145200196]]"
3618,2742,"[[1931, 3.9242343145200196]]"
3619,108,"[[590, 3.9242343145200196], [1066, 3.9242343145200196], [1126, 3.9242343145200196], [1272, 3.9242343145200196]]"
3620,3059,"[[563, 3.9242343145200196]]"
3621,4752,"[[1172, 3.9242343145200196], [293, 3.9242343145200196]]"
3622,3050,"[[1198, 3.9242343145200196], [1874, 3.9242343145200196], [140, 3.9242343145200196]]"
3623,240,"[[736, 3.9242343145200196], [731, 3.9242343145200196]]"
3624,940,"[[1548, 3.9242343145200196], [596, 3.9242343145200196], [592, 3.9242343145200196]]"
3625,529,"[[137, 4.523188311911529]]"
3626,779,"[[1155, 3.9242343145200196], [845, 3.9242343145200196], [2052, 3.9242343145200196], [1044, 4.523188311911529]]"
3627,1433,"[[137, 3.9242343145200196], [115, 3.9242343145200196], [445, 3.9242343145200196]]"
3628,5001,"[[190, 3.9242343145200196], [1213, 3.9242343145200196], [1931, 3.9242343145200196]]"
3629,2334,"[[1101, 3.9242343145200196], [70, 3.9242343145200196], [428, 3.9242343145200196]]"
3630,2241,"[[186, 3.9242343145200196]]"
3631,1960,"[[1536, 3.9242343145200196], [428, 3.9242343145200196]]"
3632,1349,"[[932, 3.9242343145200196]]"
3633,4884,"[[1479, 3.9242343145200196]]"
3634,829,"[[1479, 3.9242343145200196], [1423, 3.9242343145200196], [1213, 4.523188311911529], [187, 3.9242343145200196], [1873, 3.9242343145200196], [1692, 3.9242343145200196], [845, 3.9242343145200196], [2081, 3.9242343145200196], [2089, 3.9242343145200196]]"
3635,2853,"[[1874, 3.9242343145200196], [2006, 3.9242343145200196], [1479, 3.9242343145200196]]"
3636,1406,"[[77, 3.9242343145200196], [777, 3.9242343145200196], [547, 3.9242343145200196]]"
3637,493,"[[1873, 3.9242343145200196]]"
3638,82,"[[565, 3.9242343145200196], [999, 3.9242343145200196], [1874, 3.9242343145200196], [1956, 3.9242343145200196], [1213, 3.9242343145200196]]"
3639,20,"[[1273, 3.9242343145200196]]"
3640,4184,"[[1870, 3.9242343145200196], [1273, 4.810296507289733], [1639, 3.9242343145200196], [1423, 3.9242343145200196], [62, 3.9242343145200196], [662, 3.9242343145200196]]"
3641,3196,"[[1155, 3.9242343145200196], [338, 3.9242343145200196]]"
3642,2979,"[[592, 3.9242343145200196], [1674, 3.9242343145200196], [121, 3.9242343145200196], [186, 3.9242343145200196], [777, 3.9242343145200196], [596, 3.9242343145200196], [246, 3.9242343145200196], [445, 3.9242343145200196], [1719, 3.9242343145200196], [689, 3.9242343145200196], [1931, 3.9242343145200196], [581, 3.9242343145200196], [460, 3.9242343145200196], [1213, 3.9242343145200196], [1867, 3.9242343145200196], [1873, 3.9242343145200196], [1727, 3.9242343145200196], [1142, 3.9242343145200196], [993, 3.9242343145200196], [1889, 3.9242343145200196], [914, 3.9242343145200196], [1397, 3.9242343145200196], [607, 3.9242343145200196], [1874, 3.9242343145200196], [1479, 3.9242343145200196], [115, 3.9242343145200196], [1395, 3.9242343145200196], [1645, 3.9242343145200196], [255, 3.9242343145200196]]"
3643,3271,"[[1546, 3.9242343145200196], [2093, 3.9242343145200196], [2073, 3.9242343145200196], [941, 3.9242343145200196], [736, 3.9242343145200196], [428, 3.9242343145200196], [1475, 3.9242343145200196]]"
3644,564,"[[1423, 3.9242343145200196]]"
3645,3576,"[[137, 3.9242343145200196]]"
3646,2390,"[[1874, 3.9242343145200196], [1273, 3.9242343145200196], [1870, 3.9242343145200196], [1311, 3.9242343145200196], [770, 3.9242343145200196]]"
3647,4489,"[[21, 3.9242343145200196], [1081, 3.9242343145200196]]"
3648,2935,"[[1372, 3.9242343145200196], [941, 3.9242343145200196], [1873, 3.9242343145200196], [1126, 3.9242343145200196], [246, 3.9242343145200196], [1423, 3.9242343145200196], [1719, 3.9242343145200196]]"
3649,3696,"[[1016, 3.9242343145200196], [249, 3.9242343145200196], [655, 3.9242343145200196]]"
3650,3437,"[[581, 3.9242343145200196], [62, 3.9242343145200196]]"
3651,3652,"[[491, 3.9242343145200196]]"
3652,418,"[[2099, 3.9242343145200196], [1397, 3.9242343145200196], [476, 3.9242343145200196], [941, 3.9242343145200196], [2024, 3.9242343145200196], [1078, 3.9242343145200196], [1418, 3.9242343145200196], [1714, 3.9242343145200196], [705, 3.9242343145200196], [1691, 3.9242343145200196], [2079, 3.9242343145200196]]"
3653,118,"[[581, 3.9242343145200196], [186, 3.9242343145200196], [1023, 3.9242343145200196], [992, 3.9242343145200196], [1946, 3.9242343145200196]]"
3654,5022,"[[1674, 3.9242343145200196], [1869, 3.9242343145200196], [1719, 3.9242343145200196], [293, 3.9242343145200196], [689, 3.9242343145200196], [186, 3.9242343145200196], [353, 3.9242343145200196], [556, 3.9242343145200196], [1210, 3.9242343145200196]]"
3655,134,"[[1889, 3.9242343145200196]]"
3656,1408,"[[1096, 3.9242343145200196], [1441, 3.9242343145200196], [385, 3.9242343145200196]]"
3657,1684,"[[973, 3.9242343145200196], [157, 3.9242343145200196], [604, 3.9242343145200196], [1956, 3.9242343145200196], [268, 3.9242343145200196], [551, 3.9242343145200196], [1744, 3.9242343145200196], [1946, 3.9242343145200196], [1674, 3.9242343145200196]]"
3658,4432,"[[268, 3.9242343145200196], [249, 3.9242343145200196], [1956, 3.9242343145200196], [969, 3.9242343145200196], [186, 3.9242343145200196]]"
3659,93,"[[757, 3.9242343145200196]]"
3660,2785,"[[1674, 3.9242343145200196]]"
3661,1502,"[[1632, 3.9242343145200196], [810, 3.9242343145200196], [1928, 3.9242343145200196]]"
3662,1833,"[[186, 3.9242343145200196]]"
3663,671,"[[1874, 3.9242343145200196], [496, 3.9242343145200196], [1030, 3.9242343145200196]]"
3664,1751,"[[142, 3.9242343145200196], [694, 3.9242343145200196], [186, 3.9242343145200196], [1104, 3.9242343145200196]]"
3665,2447,"[[853, 3.9242343145200196]]"
3666,935,"[[1714, 3.9242343145200196], [1096, 3.9242343145200196], [596, 3.9242343145200196], [1403, 3.9242343145200196], [1423, 3.9242343145200196], [1213, 3.9242343145200196]]"
3667,4715,"[[1213, 4.523188311911529]]"
3668,4131,"[[479, 3.9242343145200196], [62, 3.9242343145200196]]"
3669,1689,"[[2071, 3.9242343145200196], [1215, 3.9242343145200196], [1941, 3.9242343145200196], [1652, 3.9242343145200196], [547, 3.9242343145200196]]"
3670,2898,"[[1887, 3.9242343145200196], [736, 3.9242343145200196]]"
3671,90,"[[1965, 3.9242343145200196], [1671, 3.9242343145200196], [876, 3.9242343145200196], [445, 3.9242343145200196], [1315, 3.9242343145200196]]"
3672,1717,"[[1874, 3.9242343145200196], [77, 3.9242343145200196], [1177, 3.9242343145200196], [268, 3.9242343145200196]]"
3673,2078,"[[293, 3.9242343145200196]]"
3674,3115,"[[607, 3.9242343145200196], [361, 3.9242343145200196], [1673, 3.9242343145200196]]"
3675,904,"[[186, 3.9242343145200196], [1874, 3.9242343145200196]]"
3676,4391,"[[186, 3.9242343145200196], [303, 3.9242343145200196]]"
3677,6,"[[1874, 3.9242343145200196], [88, 3.9242343145200196]]"
3678,3211,"[[1874, 3.9242343145200196], [61, 3.9242343145200196], [1500, 3.9242343145200196]]"
3679,1617,"[[385, 3.9242343145200196]]"
3680,477,"[[1423, 3.9242343145200196], [1213, 3.9242343145200196]]"
3681,3436,"[[694, 4.523188311911529], [186, 3.9242343145200196], [1874, 3.9242343145200196], [1397, 3.9242343145200196], [1700, 3.9242343145200196], [1953, 3.9242343145200196], [1210, 3.9242343145200196], [1475, 3.9242343145200196], [508, 3.9242343145200196], [1963, 3.9242343145200196], [1651, 3.9242343145200196], [1023, 3.9242343145200196]]"
3682,3497,"[[285, 3.9242343145200196], [1913, 3.9242343145200196]]"
3683,2108,"[[1273, 3.9242343145200196]]"
3684,1077,"[[777, 3.9242343145200196]]"
3685,5063,"[[2093, 3.9242343145200196], [1475, 3.9242343145200196], [592, 3.9242343145200196], [1213, 3.9242343145200196]]"
3686,4133,"[[1650, 3.9242343145200196], [294, 3.9242343145200196], [1423, 3.9242343145200196]]"
3687,4258,"[[605, 3.9242343145200196]]"
3688,2306,"[[496, 3.9242343145200196]]"
3689,4269,"[[689, 3.9242343145200196], [1023, 3.9242343145200196], [1514, 3.9242343145200196]]"
3690,2515,"[[662, 3.9242343145200196]]"
3691,2463,"[[792, 3.9242343145200196], [137, 3.9242343145200196], [1874, 3.9242343145200196], [1986, 3.9242343145200196], [969, 3.9242343145200196], [1732, 3.9242343145200196]]"
3692,5075,"[[2079, 3.9242343145200196], [643, 3.9242343145200196], [1548, 3.9242343145200196], [1963, 3.9242343145200196], [1213, 3.9242343145200196], [180, 3.9242343145200196]]"
3693,5041,"[[1956, 3.9242343145200196]]"
3694,5135,"[[1093, 3.9242343145200196], [969, 3.9242343145200196]]"
3695,4426,"[[806, 3.9242343145200196], [1423, 3.9242343145200196], [1213, 3.9242343145200196]]"
3696,244,"[[31, 3.9242343145200196], [143, 3.9242343145200196], [1889, 3.9242343145200196], [1530, 3.9242343145200196], [1213, 3.9242343145200196], [980, 3.9242343145200196], [428, 3.9242343145200196]]"
3697,2882,"[[2071, 3.9242343145200196], [246, 3.9242343145200196], [969, 3.9242343145200196], [137, 3.9242343145200196]]"
3698,432,"[[2055, 3.9242343145200196], [1931, 3.9242343145200196], [1570, 3.9242343145200196]]"
3699,1998,"[[142, 4.523188311911529], [137, 3.9242343145200196], [2082, 3.9242343145200196], [1023, 3.9242343145200196], [1213, 3.9242343145200196], [246, 3.9242343145200196], [2073, 3.9242343145200196], [1648, 3.9242343145200196]]"
3700,1661,"[[293, 3.9242343145200196], [1956, 4.523188311911529], [324, 3.9242343145200196], [186, 3.9242343145200196], [268, 3.9242343145200196], [1928, 3.9242343145200196], [1213, 3.9242343145200196], [476, 3.9242343145200196], [597, 3.9242343145200196]]"
3701,4868,"[[1155, 3.9242343145200196], [2008, 3.9242343145200196], [872, 3.9242343145200196], [1189, 3.9242343145200196]]"
3702,3773,"[[549, 3.9242343145200196], [2082, 3.9242343145200196]]"
3703,3190,"[[1355, 3.9242343145200196], [1874, 3.9242343145200196]]"
3704,2106,"[[1142, 3.9242343145200196], [777, 3.9242343145200196], [1874, 3.9242343145200196], [1273, 3.9242343145200196]]"
3705,2440,"[[77, 3.9242343145200196], [1155, 3.9242343145200196], [186, 3.9242343145200196], [1850, 3.9242343145200196], [268, 3.9242343145200196], [596, 3.9242343145200196]]"
3706,3819,"[[705, 3.9242343145200196], [978, 3.9242343145200196]]"
3707,1182,"[[130, 3.9242343145200196]]"
3708,3406,"[[142, 3.9242343145200196], [643, 3.9242343145200196], [1315, 3.9242343145200196], [62, 3.9242343145200196]]"
3709,4682,"[[268, 3.9242343145200196], [1368, 3.9242343145200196], [479, 3.9242343145200196], [244, 3.9242343145200196], [1213, 3.9242343145200196]]"
3710,475,"[[152, 3.9242343145200196], [1692, 3.9242343145200196], [1210, 3.9242343145200196], [941, 3.9242343145200196], [1189, 3.9242343145200196]]"
3711,2152,"[[1423, 3.9242343145200196]]"
3712,67,"[[21, 3.9242343145200196]]"
3713,3429,"[[186, 3.9242343145200196]]"
3714,3299,"[[1536, 3.9242343145200196], [1574, 3.9242343145200196], [255, 3.9242343145200196], [230, 3.9242343145200196], [731, 3.9242343145200196], [1078, 3.9242343145200196], [736, 3.9242343145200196]]"
3715,1798,"[[1418, 3.9242343145200196], [1213, 3.9242343145200196]]"
3716,4591,"[[565, 3.9242343145200196], [547, 3.9242343145200196], [1900, 3.9242343145200196]]"
3717,3117,"[[1979, 3.9242343145200196]]"
3718,1326,"[[881, 3.9242343145200196], [1155, 3.9242343145200196], [1744, 3.9242343145200196]]"
3719,4936,"[[1023, 3.9242343145200196], [246, 3.9242343145200196]]"
3720,630,"[[777, 3.9242343145200196], [1986, 3.9242343145200196]]"
3721,5109,"[[1093, 3.9242343145200196], [1599, 3.9242343145200196], [186, 3.9242343145200196], [137, 3.9242343145200196], [1874, 3.9242343145200196], [1423, 3.9242343145200196], [1956, 3.9242343145200196]]"
3722,4515,"[[1397, 3.9242343145200196], [1479, 3.9242343145200196]]"
3723,2351,"[[1479, 3.9242343145200196], [1273, 3.9242343145200196], [61, 3.9242343145200196], [57, 3.9242343145200196]]"
3724,2707,"[[62, 3.9242343145200196]]"
3725,1657,"[[1479, 3.9242343145200196], [1134, 3.9242343145200196], [1706, 3.9242343145200196], [845, 3.9242343145200196], [1172, 3.9242343145200196], [1273, 3.9242343145200196]]"
3726,4700,"[[941, 4.523188311911529], [2061, 3.9242343145200196], [1363, 3.9242343145200196], [1272, 3.9242343145200196], [1479, 3.9242343145200196], [246, 3.9242343145200196]]"
3727,5223,"[[1423, 3.9242343145200196]]"
3728,1601,"[[47, 3.9242343145200196], [1873, 3.9242343145200196], [436, 3.9242343145200196], [216, 3.9242343145200196], [1983, 3.9242343145200196], [1213, 3.9242343145200196], [143, 3.9242343145200196]]"
3729,2166,"[[1870, 3.9242343145200196], [299, 3.9242343145200196], [1025, 3.9242343145200196]]"
3730,1353,"[[186, 3.9242343145200196]]"
3731,4390,"[[163, 3.9242343145200196]]"
3732,5102,"[[1902, 3.9242343145200196], [1155, 3.9242343145200196]]"
3733,3325,"[[965, 3.9242343145200196], [83, 4.523188311911529], [581, 3.9242343145200196], [607, 3.9242343145200196]]"
3734,2344,"[[941, 3.9242343145200196], [1162, 3.9242343145200196], [268, 3.9242343145200196], [1200, 3.9242343145200196], [635, 3.9242343145200196], [1155, 3.9242343145200196], [1441, 3.9242343145200196], [1744, 3.9242343145200196], [1963, 3.9242343145200196]]"
3735,967,"[[705, 3.9242343145200196], [1091, 3.9242343145200196]]"
3736,3500,"[[69, 3.9242343145200196], [1213, 3.9242343145200196], [186, 3.9242343145200196], [476, 3.9242343145200196]]"
3737,3296,"[[293, 3.9242343145200196]]"
3738,5029,"[[761, 3.9242343145200196]]"
3739,2311,"[[777, 3.9242343145200196], [246, 3.9242343145200196], [1213, 3.9242343145200196]]"
3740,1116,"[[268, 3.9242343145200196], [835, 3.9242343145200196], [274, 3.9242343145200196], [777, 3.9242343145200196], [1213, 3.9242343145200196], [476, 3.9242343145200196], [186, 3.9242343145200196]]"
3741,5115,"[[324, 3.9242343145200196], [142, 3.9242343145200196], [186, 3.9242343145200196], [1315, 3.9242343145200196]]"
3742,1815,"[[604, 3.9242343145200196], [1479, 3.9242343145200196], [1956, 3.9242343145200196]]"
3743,4557,"[[941, 3.9242343145200196], [31, 3.9242343145200196], [246, 3.9242343145200196], [445, 3.9242343145200196], [1792, 3.9242343145200196], [1956, 3.9242343145200196]]"
3744,2057,"[[142, 3.9242343145200196]]"
3745,4335,"[[102, 3.9242343145200196], [1873, 3.9242343145200196]]"
3746,3073,"[[581, 3.9242343145200196], [142, 3.9242343145200196], [186, 3.9242343145200196], [545, 3.9242343145200196], [731, 3.9242343145200196]]"
3747,3752,"[[244, 3.9242343145200196]]"
3748,2137,"[[777, 3.9242343145200196], [855, 3.9242343145200196], [1874, 3.9242343145200196]]"
3749,4642,"[[1956, 3.9242343145200196]]"
3750,3579,"[[152, 3.9242343145200196], [1479, 3.9242343145200196], [1213, 3.9242343145200196]]"
3751,3525,"[[1652, 3.9242343145200196], [1273, 3.9242343145200196], [61, 3.9242343145200196]]"
3752,1627,"[[941, 3.9242343145200196], [268, 3.9242343145200196]]"
3753,213,"[[157, 3.9242343145200196], [965, 3.9242343145200196], [1487, 3.9242343145200196], [271, 3.9242343145200196], [501, 3.9242343145200196], [1423, 3.9242343145200196], [324, 3.9242343145200196], [1383, 3.9242343145200196]]"
3754,2281,"[[757, 3.9242343145200196]]"
3755,2111,"[[1986, 3.9242343145200196], [293, 3.9242343145200196], [137, 3.9242343145200196], [969, 3.9242343145200196]]"
3756,3058,"[[1096, 3.9242343145200196]]"
3757,1524,"[[152, 3.9242343145200196], [581, 3.9242343145200196], [1155, 3.9242343145200196], [1487, 3.9242343145200196], [1479, 3.9242343145200196], [969, 3.9242343145200196], [1213, 3.9242343145200196]]"
3758,4510,"[[1224, 3.9242343145200196], [1714, 3.9242343145200196]]"
3759,4562,"[[1460, 3.9242343145200196]]"
3760,3839,"[[1697, 3.9242343145200196], [941, 3.9242343145200196], [694, 3.9242343145200196], [592, 3.9242343145200196], [1126, 3.9242343145200196], [1104, 3.9242343145200196]]"
3761,3559,"[[2048, 3.9242343145200196], [1213, 3.9242343145200196], [1459, 3.9242343145200196], [428, 3.9242343145200196]]"
3762,4876,"[[1093, 3.9242343145200196], [1126, 3.9242343145200196], [1521, 3.9242343145200196], [1213, 3.9242343145200196], [731, 3.9242343145200196], [476, 3.9242343145200196], [689, 3.9242343145200196], [186, 3.9242343145200196], [1479, 3.9242343145200196]]"
3763,351,"[[1869, 3.9242343145200196], [845, 4.523188311911529], [565, 3.9242343145200196], [137, 3.9242343145200196], [62, 3.9242343145200196]]"
3764,578,"[[694, 3.9242343145200196], [2001, 3.9242343145200196]]"
3765,1122,"[[1874, 3.9242343145200196]]"
3766,1484,"[[188, 3.9242343145200196]]"
3767,3459,"[[1639, 3.9242343145200196]]"
3768,789,"[[1503, 3.9242343145200196], [31, 3.9242343145200196], [110, 3.9242343145200196]]"
3769,281,"[[1874, 3.9242343145200196], [246, 3.9242343145200196]]"
3770,1235,"[[1479, 3.9242343145200196], [1213, 3.9242343145200196]]"
3771,2784,"[[1874, 3.9242343145200196]]"
3772,3021,"[[69, 3.9242343145200196]]"
3773,1959,"[[294, 3.9242343145200196]]"
3774,1026,"[[919, 3.9242343145200196], [186, 3.9242343145200196]]"
3775,3226,"[[303, 3.9242343145200196], [1213, 3.9242343145200196]]"
3776,4602,"[[268, 3.9242343145200196], [914, 3.9242343145200196], [1956, 3.9242343145200196]]"
3777,259,"[[460, 3.9242343145200196], [755, 3.9242343145200196], [1044, 3.9242343145200196], [1369, 3.9242343145200196], [314, 3.9242343145200196], [565, 3.9242343145200196], [1213, 3.9242343145200196], [581, 3.9242343145200196], [1937, 3.9242343145200196]]"
3778,1830,"[[1213, 3.9242343145200196], [385, 3.9242343145200196], [268, 3.9242343145200196], [428, 3.9242343145200196], [1521, 3.9242343145200196], [1928, 3.9242343145200196], [2003, 3.9242343145200196]]"
3779,3887,"[[268, 4.523188311911529], [186, 4.523188311911529]]"
3780,4223,"[[21, 3.9242343145200196], [1925, 3.9242343145200196]]"
3781,1469,"[[873, 3.9242343145200196], [1874, 3.9242343145200196]]"
3782,1920,"[[966, 3.9242343145200196]]"
3783,2972,"[[780, 3.9242343145200196]]"
3784,1024,"[[216, 3.9242343145200196], [1897, 3.9242343145200196]]"
3785,3875,"[[1078, 3.9242343145200196], [428, 3.9242343145200196], [646, 3.9242343145200196], [1643, 3.9242343145200196]]"
3786,4730,"[[1479, 3.9242343145200196], [2036, 3.9242343145200196]]"
3787,647,"[[101, 3.9242343145200196], [777, 3.9242343145200196], [62, 3.9242343145200196], [2073, 3.9242343145200196]]"
3788,1577,"[[941, 3.9242343145200196], [1016, 3.9242343145200196], [1479, 4.523188311911529], [246, 3.9242343145200196], [1946, 4.523188311911529], [2046, 4.523188311911529], [1451, 3.9242343145200196], [1931, 3.9242343145200196]]"
